Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
12256,7013,13141,C[C@](C/C=C/C=C/c1cccc(Cl)c1)(C=O)c2ccccc2,15.106,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1292201774129484,1.2097571459273584
12257,7013,13142,C[C@@](C/C=C/C=C/c1cccc(Cl)c1)(C=O)c2ccccc2,17.058,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1292201774129484,1.2097571459273584
12278,7030,13169,CCCC[C@@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccccc3,13.4,1.0,0.1,10.1038/s41467/018/04645/3,OD,1.2761194029850746,1.3523809523809525
12279,7030,13170,CCCC[C@H]1N[S](=O)(=O)c2ccccc2C(=C1)C=Cc3ccccc3,17.1,1.0,0.1,10.1038/s41467/018/04645/3,OD,1.2761194029850746,1.3523809523809525
12798,7330,13729,COC(=O)c1ccc(cc1)C2=C[C@@H](CN2[S](=O)(=O)c3ccc(C)cc3)C(C)=C,15.47,0.8,0.05,10.1021/jacs.6b00386,OD,1.1590174531351,1.2076825664837485
12799,7330,13730,COC(=O)c1ccc(cc1)C2=C[C@H](CN2[S](=O)(=O)c3ccc(C)cc3)C(C)=C,17.93,0.8,0.05,10.1021/jacs.6b00386,OD,1.1590174531351,1.2076825664837485
13120,7529,14089,Cc1cccc(/C=C/C=C/C[C@@](C)(C=O)c2ccccc2)c1,15.931,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1613206954993411,1.2536768334813937
13121,7529,14090,Cc1cccc(/C=C/C=C/C[C@](C)(C=O)c2ccccc2)c1,18.501,0.5,0.05,10.1021/acs.orglett.0c03466,OD,1.1613206954993411,1.2536768334813937
13194,7582,14179,CN1[C@@H](Cc2ccccc2)C(=O)N(C)C1=O,15.5,1.0,0.1,10.1002/cjoc.202100809,OD,1.2064516129032257,1.253968253968254
13195,7582,14180,CN1[C@H](Cc2ccccc2)C(=O)N(C)C1=O,18.7,1.0,0.1,10.1002/cjoc.202100809,OD,1.2064516129032257,1.253968253968254
13506,7768,14521,C[C@@H]1N[S](=O)(=O)Oc2ccccc12,15.8,0.8,0.1,10.1002/anie.201902576,OD,1.2151898734177211,1.2792607802874745
13507,7768,14522,C[C@H]1N[S](=O)(=O)Oc2ccccc12,19.2,0.8,0.1,10.1002/anie.201902576,OD,1.2151898734177211,1.2792607802874745
