Unnamed: 0.1,index,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column,alpha,beta
19263,11456,21087,Cc1cccc(c1)[C@H]2CCc3ccccc3N2,8.9,0.8,0.15,10.1002/cjoc.202000409,ASH,1.648148148148148,2.971830985915493
19280,11469,21110,CCCCC=C[C@H](F)C(=O)OCc1ccccc1,5.5,1.0,0.03,10.1002/anie.201204521,ASH,1.0727272727272728,1.153846153846154
19281,11469,21109,CCCCC=C[C@@H](F)C(=O)OCc1ccccc1,5.9,1.0,0.03,10.1002/anie.201204521,ASH,1.0727272727272728,1.153846153846154
19312,11491,21148,CC(C)(C)C(=O)N[C@@H]1Cc2ccccc2c3ccccc13,5.6,0.7,0.3,10.1021/acs.orglett.7b04060,ASH,1.0892857142857142,1.3431372549019611
19313,11491,21147,CC(C)(C)C(=O)N[C@H]1Cc2ccccc2c3ccccc13,6.1,0.7,0.3,10.1021/acs.orglett.7b04060,ASH,1.0892857142857142,1.3431372549019611
19314,11492,21150,CCOC(=O)[C@@H](F)CCc1ccccc1,5.6,1.0,0.03,10.1002/anie.201409961,ASH,1.1071428571428572,1.2222222222222223
19315,11492,21149,CCOC(=O)[C@H](F)CCc1ccccc1,6.2,1.0,0.03,10.1002/anie.201409961,ASH,1.1071428571428572,1.2222222222222223
19408,11550,21255,O[C@H]/1CCCC1=C/c2occc2,5.8,0.8,0.25,10.1021/acs.organomet.9b00366,ASH,1.137931034482759,1.3678160919540234
19409,11550,21254,O[C@@H]/1CCCC1=C/c2occc2,6.6,0.8,0.25,10.1021/acs.organomet.9b00366,ASH,1.137931034482759,1.3678160919540234
19456,11585,21314,O[C@H]/1CCCC1=C/c2sccc2,5.9,0.8,0.25,10.1021/acs.organomet.9b00366,ASH,1.2033898305084745,1.5274725274725267
19457,11585,21313,O[C@@H]/1CCCC1=C/c2sccc2,7.1,0.8,0.25,10.1021/acs.organomet.9b00366,ASH,1.2033898305084745,1.5274725274725267
19514,11619,21376,[O-][N+](=O)C[C@H](c1ccccc1)c2ccc3OCOc3c2,45.5,1.0,0.05,10.1021/acs.orglett.5b00863,ASH,1.1076923076923078,1.1150234741784038
19515,11619,21377,[O-][N+](=O)C[C@@H](c1ccccc1)c2ccc3OCOc3c2,50.4,1.0,0.05,10.1021/acs.orglett.5b00863,ASH,1.1076923076923078,1.1150234741784038
19616,11684,21493,COc1ccc(cc1)[C@H](C[N+]([O-])=O)C(C)=O,52.5,0.5,0.1,10.1002/anie.201107473,ASH,1.1466666666666667,1.1648822269807282
19617,11684,21492,COc1ccc(cc1)[C@@H](C[N+]([O-])=O)C(C)=O,60.2,0.5,0.1,10.1002/anie.201107473,ASH,1.1466666666666667,1.1648822269807282
19628,11691,21506,Clc1ccccc1C[C@@H]2CC(=O)N(Cc3ccccc3)C2=O,52.8,0.5,0.07,10.1002/anie.201209126,ASH,1.0549242424242424,1.0617021276595746
19629,11691,21505,Clc1ccccc1C[C@H]2CC(=O)N(Cc3ccccc3)C2=O,55.7,0.5,0.07,10.1002/anie.201209126,ASH,1.0549242424242424,1.0617021276595746
19720,11768,21629,COc1ccc(cc1)N2C[C@H](Cc3ccc(C)cc3)C2=O,56.3,1.0,0.05,10.1002/CJOC.201800088,ASH,1.4600355239786855,1.4850187265917605
19721,11768,21628,COc1ccc(cc1)N2C[C@@H](Cc3ccc(C)cc3)C2=O,82.2,1.0,0.05,10.1002/CJOC.201800088,ASH,1.4600355239786855,1.4850187265917605
19768,11810,21695,CC(=O)[C@@H](C[N+]([O-])=O)c1ccccc1,57.7,0.5,0.02,10.1002/anie.201107473,ASH,1.1317157712305026,1.146435452793834
19769,11810,21694,CC(=O)[C@H](C[N+]([O-])=O)c1ccccc1,65.3,0.5,0.02,10.1002/anie.201107473,ASH,1.1317157712305026,1.146435452793834
19796,11832,21730,COC(=O)C[C@@H](O)c1ccc(C)cc1,48.5,0.5,0.02,10.1016/j.gresc.2021.05.002,ASH,1.2164948453608246,1.2459016393442623
19797,11832,21731,COC(=O)C[C@H](O)c1ccc(C)cc1,59.0,0.5,0.02,10.1016/j.gresc.2021.05.002,ASH,1.2164948453608246,1.2459016393442623
19852,11869,21795,OCCC[C@@H](CO)c1ccccc1,5.63,1.0,0.2,10.1039/C6SC04609F,ASH,1.0710479573712255,1.1465201465201469
19853,11869,21796,OCCC[C@H](CO)c1ccccc1,6.03,1.0,0.2,10.1039/C6SC04609F,ASH,1.0710479573712255,1.1465201465201469
19874,11886,21824,C1Cc2ccccc2N[C@@H]1c3ccccc3,6.1,0.8,0.15,10.1002/cjoc.202000409,ASH,2.3606557377049184,4.353535353535354
19875,11886,21823,C1Cc2ccccc2N[C@H]1c3ccccc3,14.4,0.8,0.15,10.1002/cjoc.202000409,ASH,2.3606557377049184,4.353535353535354
19976,11946,21935,CC(C)C=C[C@H](F)C(=O)OCc1ccccc1,6.2,1.0,0.01,10.1002/anie.201204521,ASH,1.096774193548387,1.1818181818181817
19977,11946,21934,CC(C)C=C[C@@H](F)C(=O)OCc1ccccc1,6.8,1.0,0.01,10.1002/anie.201204521,ASH,1.096774193548387,1.1818181818181817
19990,11953,21949,Cc1ccc(cc1)[C@@H]2CCc3ccccc3N2,6.2,0.8,0.15,10.1002/cjoc.202000409,ASH,1.4516129032258065,2.0873786407766985
19991,11953,21948,Cc1ccc(cc1)[C@H]2CCc3ccccc3N2,9.0,0.8,0.15,10.1002/cjoc.202000409,ASH,1.4516129032258065,2.0873786407766985
20076,12009,22047,CC(=C)c1cnc2c(CC[C@]2(Cc3ccccc3)C#N)c1,5.662,1.0,0.05,10.1002/anie.202105452,ASH,1.122394913458142,1.2509051412020278
20077,12009,22048,CC(=C)c1cnc2c(CC[C@@]2(Cc3ccccc3)C#N)c1,6.355,1.0,0.05,10.1002/anie.202105452,ASH,1.122394913458142,1.2509051412020278
20166,12068,22152,C[C@H](CC(C)=O)c1ccc(C)cc1,6.5,1.0,0.02,10.1016/j.tetlet.2016.03.072,ASH,1.1538461538461535,1.2777777777777777
20167,12068,22151,C[C@@H](CC(C)=O)c1ccc(C)cc1,7.5,1.0,0.02,10.1016/j.tetlet.2016.03.072,ASH,1.1538461538461535,1.2777777777777777
20292,12151,22298,CC(C)(C)OC(=O)N[C@@H]1Cc2ccccc2c3ccccc13,6.7,0.7,0.1,10.1021/acs.orglett.7b04060,ASH,1.0895522388059702,1.23463687150838
20293,12151,22297,CC(C)(C)OC(=O)N[C@H]1Cc2ccccc2c3ccccc13,7.3,0.7,0.1,10.1021/acs.orglett.7b04060,ASH,1.0895522388059702,1.23463687150838
20344,12183,22355,CC(C)(C)C(=O)OC[C@@]1(CC[Se]C1)c2ccccc2,6.3,1.0,0.01,10.1002/anie.201910917,ASH,1.0793650793650793,1.1470588235294117
20345,12183,22356,CC(C)(C)C(=O)OC[C@]1(CC[Se]C1)c2ccccc2,6.8,1.0,0.01,10.1002/anie.201910917,ASH,1.0793650793650793,1.1470588235294117
20436,12237,22456,CCC(=O)[C@@](CC)(c1ccccc1)c2ccc(O)c(Br)c2,6.9,1.0,0.1,10.1021/jacs.9b07514,ASH,1.1014492753623186,1.1749999999999998
20437,12237,22455,CCC(=O)[C@](CC)(c1ccccc1)c2ccc(O)c(Br)c2,7.6,1.0,0.1,10.1021/jacs.9b07514,ASH,1.1014492753623186,1.1749999999999998
20690,12422,22768,C1Cc2ccccc2N[C@@H]1c3ccccc3,7.1,0.7,0.15,10.1016/j.tet.2021.131968,ASH,2.23943661971831,3.9758454106280174
20691,12422,22767,C1Cc2ccccc2N[C@H]1c3ccccc3,15.9,0.7,0.15,10.1016/j.tet.2021.131968,ASH,2.23943661971831,3.9758454106280174
20732,12450,22817,CCc1ccc(cc1)[C@@H]2CCC(=O)C2(C)C,7.13,1.0,0.005,10.1002/anie.202017190,ASH,1.1178120617110798,1.1985815602836878
20733,12450,22816,CCc1ccc(cc1)[C@H]2CCC(=O)C2(C)C,7.97,1.0,0.005,10.1002/anie.202017190,ASH,1.1178120617110798,1.1985815602836878
20778,12481,22871,COC(=O)[C@@H](F)\C=C\c1ccc(C)cc1,7.2,1.0,0.03,10.1002/anie.201204521,ASH,1.0694444444444444,1.1162790697674418
20779,12481,22870,COC(=O)[C@H](F)\C=C\c1ccc(C)cc1,7.7,1.0,0.03,10.1002/anie.201204521,ASH,1.0694444444444444,1.1162790697674418
20788,12488,22883,C[C@@H](CC(=O)c1ccccc1)c2ccccc2,7.2,0.8,0.05,10.1055/s/0030/1259725,ASH,1.125,1.2517482517482517
20789,12488,22882,C[C@H](CC(=O)c1ccccc1)c2ccccc2,8.1,0.8,0.05,10.1055/s/0030/1259725,ASH,1.125,1.2517482517482517
20846,12520,22944,O[C@H]/1CCCC1=C/c2ccc(OC(F)(F)F)cc2,7.3,0.8,0.1,10.1021/acs.organomet.9b00366,ASH,1.5479452054794522,2.08843537414966
20847,12520,22943,O[C@@H]/1CCCC1=C/c2ccc(OC(F)(F)F)cc2,11.3,0.8,0.1,10.1021/acs.organomet.9b00366,ASH,1.5479452054794522,2.08843537414966
20854,12524,22952,Fc1ccc(cc1)[C@@H]2CCc3ccccc3N2,7.3,0.8,0.15,10.1002/cjoc.202000409,ASH,2.73972602739726,4.45578231292517
20855,12524,22951,Fc1ccc(cc1)[C@H]2CCc3ccccc3N2,20.0,0.8,0.15,10.1002/cjoc.202000409,ASH,2.73972602739726,4.45578231292517
20858,12527,22956,Cc1oc(c2ccc(Br)cc2)c3[C@@H]4COCCN4c5ccccc5Cc13,6.7,0.8,0.02,10.1002/chem.201100019,ASH,1.0895522388059702,1.195121951219512
20859,12527,22957,Cc1oc(c2ccc(Br)cc2)c3[C@H]4COCCN4c5ccccc5Cc13,7.3,0.8,0.02,10.1002/chem.201100019,ASH,1.0895522388059702,1.195121951219512
20928,12570,23035,COc1cccc(c1)[C@@H]2CCc3ccccc3N2,7.4,0.8,0.15,10.1002/cjoc.202000409,ASH,2.189189189189189,3.331125827814569
20929,12570,23034,COc1cccc(c1)[C@H]2CCc3ccccc3N2,16.2,0.8,0.15,10.1002/cjoc.202000409,ASH,2.189189189189189,3.331125827814569
20930,12571,23037,C1Cc2ccccc2N[C@@H]1c3ccc4ccccc4c3,7.4,0.8,0.15,10.1002/cjoc.202000409,ASH,3.635135135135135,6.165562913907284
20931,12571,23036,C1Cc2ccccc2N[C@H]1c3ccc4ccccc4c3,26.9,0.8,0.15,10.1002/cjoc.202000409,ASH,3.635135135135135,6.165562913907284
20942,12577,23049,C[C@H](CC(C)=O)c1ccccc1,7.4,1.0,0.02,10.1016/j.tetlet.2016.03.072,ASH,1.148648648648649,1.2444444444444445
20943,12577,23048,C[C@@H](CC(C)=O)c1ccccc1,8.5,1.0,0.02,10.1016/j.tetlet.2016.03.072,ASH,1.148648648648649,1.2444444444444445
21108,12680,23235,CC(C)(C)OC(=O)N1CCn2cccc2[C@@H]1c3ccccc3,7.6,0.6,0.05,10.1021/ol5013313,ASH,1.0657894736842106,1.180722891566265
21109,12680,23234,CC(C)(C)OC(=O)N1CCn2cccc2[C@H]1c3ccccc3,8.1,0.6,0.05,10.1021/ol5013313,ASH,1.0657894736842106,1.180722891566265
21132,12695,23262,COC(=O)CCNC(=O)[C@](CC(C)C)(NC(=O)c1ccccc1)C(=O)OCc2ccccc2,7.6,1.0,0.2,10.1039/D0SC00808G,ASH,1.1842105263157896,1.297872340425532
21133,12695,23261,COC(=O)CCNC(=O)[C@@](CC(C)C)(NC(=O)c1ccccc1)C(=O)OCc2ccccc2,9.0,1.0,0.2,10.1039/D0SC00808G,ASH,1.1842105263157896,1.297872340425532
21134,12696,23264,CC(=O)N[C@@H]1Cc2ccccc2c3ccc4ccccc4c13,7.6,0.7,0.3,10.1021/acs.orglett.7b04060,ASH,1.1973684210526316,1.4338842975206612
21135,12696,23263,CC(=O)N[C@H]1Cc2ccccc2c3ccc4ccccc4c13,9.1,0.7,0.3,10.1021/acs.orglett.7b04060,ASH,1.1973684210526316,1.4338842975206612
21148,12704,23278,N#C[C@]1(CCc2cc(cnc12)C3CC3)Cc4ccccc4,6.504,1.0,0.05,10.1002/anie.202105452,ASH,1.172970479704797,1.312153163152053
21149,12704,23279,N#C[C@@]1(CCc2cc(cnc12)C3CC3)Cc4ccccc4,7.629,1.0,0.05,10.1002/anie.202105452,ASH,1.172970479704797,1.312153163152053
21292,12803,23450,F[C@@H](CCc1ccccc1)C(=O)OCc2ccccc2,7.8,1.0,0.03,10.1002/anie.201409961,ASH,1.08974358974359,1.1428571428571428
21293,12803,23449,F[C@H](CCc1ccccc1)C(=O)OCc2ccccc2,8.5,1.0,0.03,10.1002/anie.201409961,ASH,1.08974358974359,1.1428571428571428
21306,12811,23465,CC(C)(C)c1ccc(\C=C\C[C@@](C)(C=O)c2ccccc2)cc1,7.8,1.0,0.03,10.1002/anie.201408199,ASH,1.191025641025641,1.3040816326530609
21307,12811,23464,CC(C)(C)c1ccc(\C=C\C[C@](C)(C=O)c2ccccc2)cc1,9.29,1.0,0.03,10.1002/anie.201408199,ASH,1.191025641025641,1.3040816326530609
21392,12861,23558,O[C@H]/1CCCC1=C/c2ccc(cc2)C(F)(F)F,7.9,0.8,0.1,10.1021/acs.organomet.9b00366,ASH,1.2531645569620251,1.4678362573099415
21393,12861,23557,O[C@@H]/1CCCC1=C/c2ccc(cc2)C(F)(F)F,9.9,0.8,0.1,10.1021/acs.organomet.9b00366,ASH,1.2531645569620251,1.4678362573099415
21408,12871,23576,Cc1ccc(cc1)[C@@H]2CCC(=O)C2(C)C,7.93,1.0,0.005,10.1002/anie.202017190,ASH,1.218158890290038,1.3439363817097416
21409,12871,23575,Cc1ccc(cc1)[C@H]2CCC(=O)C2(C)C,9.66,1.0,0.005,10.1002/anie.202017190,ASH,1.218158890290038,1.3439363817097416
21444,12893,23615,C=CCOC(=O)C(C(=O)OCC=C)[C@]1(CC=O)C(=O)N(Cc2ccccc2)c3ccccc13,40.66,0.8,0.3,10.1002/chem.201300977,ASH,1.7444663059517955,1.8173349534224383
21445,12893,23616,C=CCOC(=O)C(C(=O)OCC=C)[C@@]1(CC=O)C(=O)N(Cc2ccccc2)c3ccccc13,70.93,0.8,0.3,10.1002/chem.201300977,ASH,1.7444663059517955,1.8173349534224383
21524,12962,23725,Clc1ccc(cc1)[C@@H]2CCc3ccccc3N2,8.0,0.8,0.15,10.1016/j.tet.2021.131968,ASH,1.9625,2.76
21525,12962,23724,Clc1ccc(cc1)[C@H]2CCc3ccccc3N2,15.7,0.8,0.15,10.1016/j.tet.2021.131968,ASH,1.9625,2.76
21650,13039,23864,CC(C)(C)c1cc(cc(c1)C(C)(C)C)[C@H]2CCC(=O)O2,7.35,0.8,0.1,10.1002/adsc.201801186,ASH,1.106122448979592,1.2093959731543629
21651,13039,23865,CC(C)(C)c1cc(cc(c1)C(C)(C)C)[C@@H]2CCC(=O)O2,8.13,0.8,0.1,10.1002/adsc.201801186,ASH,1.106122448979592,1.2093959731543629
21682,13060,23901,CC(C)(C)[Si](C)(C)O[C@@H](CO)CSc1sc2ccccc2n1,6.5,1.0,0.05,10.1002/anie.201300188,ASH,1.2615384615384615,1.472222222222222
21683,13060,23902,CC(C)(C)[Si](C)(C)O[C@H](CO)CSc1sc2ccccc2n1,8.2,1.0,0.05,10.1002/anie.201300188,ASH,1.2615384615384615,1.472222222222222
21768,13115,24000,Clc1ccc(cc1)[C@@H]2CCc3ccccc3N2,8.3,0.8,0.15,10.1002/cjoc.202000409,ASH,2.108433734939759,2.967914438502673
21769,13115,23999,Clc1ccc(cc1)[C@H]2CCc3ccccc3N2,17.5,0.8,0.15,10.1002/cjoc.202000409,ASH,2.108433734939759,2.967914438502673
21848,13162,24087,CON1[C@H](Cc2ccoc2C1=O)\C=C\c3ccccc3,8.373,1.0,0.3,10.1021/acs.orglett.9b00216,ASH,1.2251283888689837,1.344418052256532
21849,13162,24086,CON1[C@@H](Cc2ccoc2C1=O)\C=C\c3ccccc3,10.258,1.0,0.3,10.1021/acs.orglett.9b00216,ASH,1.2251283888689837,1.344418052256532
21938,13224,24193,N#C[C@]1(CCc2cc(CCc3ccccc3)cnc12)Cc4ccccc4,7.158,1.0,0.05,10.1002/anie.202105452,ASH,1.1846884604638168,1.3104744011272895
21939,13224,24194,N#C[C@@]1(CCc2cc(CCc3ccccc3)cnc12)Cc4ccccc4,8.48,1.0,0.05,10.1002/anie.202105452,ASH,1.1846884604638168,1.3104744011272895
21952,13232,24209,C[C@H](CC(C)=O)c1ccccc1Cl,8.5,1.0,0.02,10.1016/j.tetlet.2016.03.072,ASH,1.188235294117647,1.2857142857142856
21953,13232,24208,C[C@@H](CC(C)=O)c1ccccc1Cl,10.1,1.0,0.02,10.1016/j.tetlet.2016.03.072,ASH,1.188235294117647,1.2857142857142856
21982,13249,24241,COc1ccc(N[C@@H](C#Cc2ccc(C)cc2)C(F)(F)F)cc1,8.5,0.8,0.05,10.1016/j.tet.2021.131968,ASH,1.1058823529411763,1.1846153846153846
21983,13249,24240,COc1ccc(N[C@H](C#Cc2ccc(C)cc2)C(F)(F)F)cc1,9.4,0.8,0.05,10.1016/j.tet.2021.131968,ASH,1.1058823529411763,1.1846153846153846
22034,13277,24295,C[C@H](c1ccccc1)c2cccc(c2)C#N,8.59,1.0,0.02,10.1021/acs.organomet.1c00190,ASH,1.1164144353899883,1.1757469244288226
22035,13277,24294,C[C@@H](c1ccccc1)c2cccc(c2)C#N,9.59,1.0,0.02,10.1021/acs.organomet.1c00190,ASH,1.1164144353899883,1.1757469244288226
22056,13289,24318,Brc1ccc(cc1)[C@@H]2CCc3ccccc3N2,8.6,0.8,0.15,10.1002/cjoc.202000409,ASH,1.7906976744186047,2.3668341708542715
22057,13289,24317,Brc1ccc(cc1)[C@H]2CCc3ccccc3N2,15.4,0.8,0.15,10.1002/cjoc.202000409,ASH,1.7906976744186047,2.3668341708542715
22104,13319,24372,C[C@H](c1cccc(F)c1)c2cccc(c2)C#N,8.64,1.0,0.05,10.1021/acs.organomet.1c00190,ASH,1.164351851851852,1.2473867595818815
22105,13319,24371,C[C@@H](c1cccc(F)c1)c2cccc(c2)C#N,10.06,1.0,0.05,10.1021/acs.organomet.1c00190,ASH,1.164351851851852,1.2473867595818815
22106,13320,24373,COc1ccc(cc1)[C@H](CO)CCCO,7.78,1.0,0.2,10.1039/C6SC04609F,ASH,1.1105398457583548,1.1762295081967211
22107,13320,24374,COc1ccc(cc1)[C@@H](CO)CCCO,8.64,1.0,0.2,10.1039/C6SC04609F,ASH,1.1105398457583548,1.1762295081967211
22168,13359,24444,Cn1c2ccccc2c([C@@H](C(=O)OCc3ccccc3)c4ccccc4)c1c5ccccc5,8.7,0.7,0.1,10.1002/anie.201504483,ASH,1.0804597701149428,1.1536050156739817
22169,13359,24443,Cn1c2ccccc2c([C@H](C(=O)OCc3ccccc3)c4ccccc4)c1c5ccccc5,9.4,0.7,0.1,10.1002/anie.201504483,ASH,1.0804597701149428,1.1536050156739817
22170,13360,24446,COc1ccc(N[C@@H](C#Cc2ccc(C)cc2)C(F)(F)F)cc1,8.7,0.8,0.05,10.1021/acs.orglett.6b02283,ASH,1.1264367816091956,1.2167487684729066
22171,13360,24445,COc1ccc(N[C@H](C#Cc2ccc(C)cc2)C(F)(F)F)cc1,9.8,0.8,0.05,10.1021/acs.orglett.6b02283,ASH,1.1264367816091956,1.2167487684729066
22200,13378,24478,CCC[C@@H](NCc1ccc2OCOc2c1)C=C,5.338,1.0,0.02,10.1021/acscatal.0c00712,ASH,1.638816035968527,2.3986874487284653
22201,13378,24479,CCC[C@H](NCc1ccc2OCOc2c1)C=C,8.748,1.0,0.02,10.1021/acscatal.0c00712,ASH,1.638816035968527,2.3986874487284653
22202,13379,24481,Cc1ccccc1[C@@H]2CCC(=O)C2(C)C,8.75,1.0,0.005,10.1002/anie.202017190,ASH,1.2902857142857145,1.434188034188034
22203,13379,24480,Cc1ccccc1[C@H]2CCC(=O)C2(C)C,11.29,1.0,0.005,10.1002/anie.202017190,ASH,1.2902857142857145,1.434188034188034
22330,13455,24621,COc1ccc(CSC(=O)[C@@H](F)CCc2ccccc2)cc1,8.9,1.0,0.05,10.1002/anie.201409961,ASH,1.3146067415730336,1.4666666666666666
22331,13455,24620,COc1ccc(CSC(=O)[C@H](F)CCc2ccccc2)cc1,11.7,1.0,0.05,10.1002/anie.201409961,ASH,1.3146067415730336,1.4666666666666666
22476,13556,24795,CCCCCCn1c(C)c([C@@H](C(=O)OCc2ccccc2)c3ccccc3)c4ccccc14,9.0,0.7,0.02,10.1039/C6OB01516F,ASH,1.0777777777777775,1.1441176470588232
22477,13556,24794,CCCCCCn1c(C)c([C@H](C(=O)OCc2ccccc2)c3ccccc3)c4ccccc14,9.7,0.7,0.02,10.1039/C6OB01516F,ASH,1.0777777777777775,1.1441176470588232
22576,13615,24904,C=C[C@@H]1N(S(=O)(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)CCC3=C1NC4=C3C=CC=C4,9.11,0.6,0.1,10.1002/anie.201709595,ASH,1.518111964873765,2.1036632891660174
22577,13615,24903,C=C[C@H]1N(S(=O)(C2=CC(C(F)(F)F)=CC(C(F)(F)F)=C2)=O)CCC3=C1NC4=C3C=CC=C4,13.83,0.6,0.1,10.1002/anie.201709595,ASH,1.518111964873765,2.1036632891660174
22580,13617,24908,CON1[C@@H](CCc2ccccc2)Cc3n(C)c4ccccc4c3C1=O,9.117,1.0,0.3,10.1021/acs.orglett.9b00216,ASH,1.3921246023911371,1.5750361910889494
22581,13617,24907,CON1[C@H](CCc2ccccc2)Cc3n(C)c4ccccc4c3C1=O,12.692,1.0,0.3,10.1021/acs.orglett.9b00216,ASH,1.3921246023911371,1.5750361910889494
22630,13647,24963,CCC[C@](NC(=O)c1ccccc1)(C(=O)NCCC(=O)OC)C(=O)OCc2ccccc2,9.2,1.0,0.2,10.1039/D0SC00808G,ASH,1.3369565217391306,1.4920634920634923
22631,13647,24962,CCC[C@@](NC(=O)c1ccccc1)(C(=O)NCCC(=O)OC)C(=O)OCc2ccccc2,12.3,1.0,0.2,10.1039/D0SC00808G,ASH,1.3369565217391306,1.4920634920634923
22716,13700,25059,CC[C@H](C#Cc1ccc(cc1)C#N)c2ccccc2,9.3,0.8,0.05,10.1002/anie.202006317,ASH,1.229032258064516,1.3753303964757706
22717,13700,25058,CC[C@@H](C#Cc1ccc(cc1)C#N)c2ccccc2,11.43,0.8,0.05,10.1002/anie.202006317,ASH,1.229032258064516,1.3753303964757706
22720,13702,25063,Cc1ccc2n(Cc3ccccc3)c(C)c([C@@H](C(=O)OCc4ccccc4)c5ccccc5)c2c1,9.3,0.7,0.1,10.1039/C6OB01516F,ASH,1.2795698924731185,1.5041551246537397
22721,13702,25062,Cc1ccc2n(Cc3ccccc3)c(C)c([C@H](C(=O)OCc4ccccc4)c5ccccc5)c2c1,11.9,0.7,0.1,10.1039/C6OB01516F,ASH,1.2795698924731185,1.5041551246537397
22822,13764,25176,CC(=O)N[C@@H]1Cc2c(C)cccc2c3ccccc13,9.4,0.7,0.3,10.1021/acs.orglett.7b04060,ASH,1.5425531914893615,1.9701086956521727
22823,13764,25175,CC(=O)N[C@H]1Cc2c(C)cccc2c3ccccc13,14.5,0.7,0.3,10.1021/acs.orglett.7b04060,ASH,1.5425531914893615,1.9701086956521727
22848,13781,25205,COc1ccc(SC(=O)[C@H](F)CCc2ccccc2)cc1,8.5,1.0,0.05,10.1002/anie.201409961,ASH,1.1058823529411763,1.1607142857142858
22849,13781,25206,COc1ccc(SC(=O)[C@@H](F)CCc2ccccc2)cc1,9.4,1.0,0.05,10.1002/anie.201409961,ASH,1.1058823529411763,1.1607142857142858
22854,13784,25211,COc1cccc(C[C@@]2(C)CCOc3cc(C)c(C)cc23)c1,9.0,0.5,0.01,10.1002/anie.201907840,ASH,1.0444444444444445,1.125
22855,13784,25212,COc1cccc(C[C@]2(C)CCOc3cc(C)c(C)cc23)c1,9.4,0.5,0.01,10.1002/anie.201907840,ASH,1.0444444444444445,1.125
22934,13837,25304,OC[C@@H](CSc1sc2ccccc2n1)c3ccc(OC(F)(F)F)cc3,8.4,1.0,0.1,10.1002/anie.201300188,ASH,1.130952380952381,1.2
22935,13837,25305,OC[C@H](CSc1sc2ccccc2n1)c3ccc(OC(F)(F)F)cc3,9.5,1.0,0.1,10.1002/anie.201300188,ASH,1.130952380952381,1.2
22996,13872,25371,F[C@@H](CCc1ccccc1)C(=O)OCC#C,9.6,1.0,0.03,10.1002/anie.201409961,ASH,1.0729166666666667,1.1044776119402986
22997,13872,25370,F[C@H](CCc1ccccc1)C(=O)OCC#C,10.3,1.0,0.03,10.1002/anie.201409961,ASH,1.0729166666666667,1.1044776119402986
23004,13876,25379,Cn1c(C)c([C@@H](C(=O)OCc2ccccc2)c3cccc(C)c3)c4ccccc14,9.6,0.7,0.1,10.1002/anie.201504483,ASH,1.1250000000000002,1.2198952879581153
23005,13876,25378,Cn1c(C)c([C@H](C(=O)OCc2ccccc2)c3cccc(C)c3)c4ccccc14,10.8,0.7,0.1,10.1002/anie.201504483,ASH,1.1250000000000002,1.2198952879581153
23028,13890,25405,CC(C)(C)OC(=O)N[C@H](C(=O)Cc1ccccc1)c2ccccc2,9.6,0.5,0.03,10.1002/anie.201107473,ASH,2.114583333333333,3.8157894736842106
23029,13890,25404,CC(C)(C)OC(=O)N[C@@H](C(=O)Cc1ccccc1)c2ccccc2,20.3,0.5,0.03,10.1002/anie.201107473,ASH,2.114583333333333,3.8157894736842106
23228,14009,25624,Cn1c(C)c([C@@H](C(=O)OCc2ccccc2)c3ccc(C)cc3)c4ccccc14,9.8,0.7,0.1,10.1002/anie.201504483,ASH,1.2346938775510203,1.406565656565656
23229,14009,25623,Cn1c(C)c([C@H](C(=O)OCc2ccccc2)c3ccc(C)cc3)c4ccccc14,12.1,0.7,0.1,10.1002/anie.201504483,ASH,1.2346938775510203,1.406565656565656
23314,14065,25722,COc1ccc(CC2=C([C@@H](N(Cc3c(C)cc(C)cc3C)O2)c4ccc(cc4)C(F)(F)F)C(C)=O)cc1,7.873,0.8,0.05,10.1021/acs.orglett.6b01737,ASH,1.256573097929633,1.4755178907721276
23315,14065,25723,COc1ccc(CC2=C([C@H](N(Cc3c(C)cc(C)cc3C)O2)c4ccc(cc4)C(F)(F)F)C(C)=O)cc1,9.893,0.8,0.05,10.1021/acs.orglett.6b01737,ASH,1.256573097929633,1.4755178907721276
23334,14076,25744,Cn1c(Cc2ccccc2)c([C@@H](C(=O)OCc3ccccc3)c4ccccc4)c5ccccc15,9.9,0.7,0.1,10.1002/anie.201504483,ASH,1.191919191919192,1.3300248138957818
23335,14076,25743,Cn1c(Cc2ccccc2)c([C@H](C(=O)OCc3ccccc3)c4ccccc4)c5ccccc15,11.8,0.7,0.1,10.1002/anie.201504483,ASH,1.191919191919192,1.3300248138957818
