Unnamed: 0,index,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
22503,12263,CC(C)N1C[C@@H](\C=C\c2ccc(C)cc2)N(C(C)C)C1=O,7.579,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22504,12263,CC(C)N1C[C@H](\C=C\c2ccc(C)cc2)N(C(C)C)C1=O,6.971,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22540,12285,O=C1OC[C@@H](\C=C\c2ccccc2)[C@@]13CCC(=N3)c4ccccc4,56.0,1.0,0.05,10.1002/anie.202111842,IE
22541,12286,COc1cccc(/C=C/[C@@H]([C@H](c2oc(CO)cc2)c3ccccc3)c4cccc(OC)c4)c1,54.02,0.5,0.05,10.1021/acscatal.7b02667,IE
22547,12290,C[C@H]1[C@@H]2[C@H](N(C(C)=O)C1=O)C(=O)c3cc(F)ccc23,174.53,0.5,0.15,10.1021/acs.orglett.7b01160,IE
22563,12301,COC(=O)C[C@@H](O)c1ccc(Cl)cc1,52.2,0.5,0.02,10.1016/j.gresc.2021.05.002,IE
22564,12301,COC(=O)C[C@H](O)c1ccc(Cl)cc1,62.7,0.5,0.02,10.1016/j.gresc.2021.05.002,IE
22601,12323,Cc1ccc(cc1)[S](=O)(=O)N[C@H](CCC(=O)OCc2ccccc2)C(C)(C)C,58.9,0.5,0.1,10.1038/s41467/018/07462/w,IE
22602,12323,Cc1ccc(cc1)[S](=O)(=O)N[C@@H](CCC(=O)OCc2ccccc2)C(C)(C)C,64.6,0.5,0.1,10.1038/s41467/018/07462/w,IE
22606,12326,C[C@H]1[C@@H]2[C@H](N(C(C)=O)C1=O)C(=O)c3cc(Cl)ccc23,166.37,0.5,0.15,10.1021/acs.orglett.7b01160,IE
22613,12331,C[C@H]1[C@@H]2[C@H](N(C(C)=O)C1=O)C(=O)c3c(C)cc(C)cc23,139.0,0.5,0.15,10.1021/acs.orglett.7b01160,IE
22616,12333,COc1ccc(cc1)[C@H](C=C)[C@H](N)C(=O)OC(C)(C)C,47.5,0.8,0.01,10.1002/adsc.201801148,IE
22617,12333,COc1ccc(cc1)[C@@H](C=C)[C@H](N)C(=O)OC(C)(C)C,65.6,0.8,0.01,10.1002/adsc.201801148,IE
22618,12334,COc1ccc(cc1)[C@H](C=C)[C@H](N)C(=O)OC(C)(C)C,47.5,0.8,0.01,10.1002/adsc.201801148,IE
22619,12334,COc1ccc(cc1)[C@@H](C=C)[C@H](N)C(=O)OC(C)(C)C,65.6,0.8,0.01,10.1002/adsc.201801148,IE
22636,12344,CCOC(=O)/C=C/[C@@H](CCCC(=O)OC)N1CCOC1=O,64.3,0.5,0.25,10.1039/C9SC04073K,IE
22637,12344,CCOC(=O)/C=C/[C@H](CCCC(=O)OC)N1CCOC1=O,66.6,0.5,0.25,10.1039/C9SC04073K,IE
22641,12347,Cc1ccc(\C=C\[C@@H]2COC(=O)[C@]23CCC(=N3)c4ccccc4)cc1,60.4,1.0,0.05,10.1002/anie.202111842,IE
22646,12350,Cc1cccc(c1)C2=C3N([C@H]4C=CCC[C@@H]24)[S](=O)(=O)c5ccccc35,62.18,0.7,0.1,10.1021/acs.orglett.6b03529,IE
22651,12354,Fc1ccc(\C=C\[C@@H]2COC(=O)[C@]23CCC(=N3)c4ccccc4)cc1,63.0,1.0,0.05,10.1002/anie.202111842,IE
22733,12403,CC(C)N1C[C@@H](/C=C/c2ccc(F)cc2)N(C(C)C)C1=O,7.815,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22734,12403,CC(C)N1C[C@H](/C=C/c2ccc(F)cc2)N(C(C)C)C1=O,7.031,1.0,0.3,10.1021/acs.orglett.8b00870,IE
22894,12494,CC[C@](N)([C@H](C=C)c1ccccc1)C(=O)OC,9.1,1.0,0.05,10.1021/jacs.8b00187,IE
22895,12494,CC[C@@](N)([C@H](C=C)c1ccccc1)C(=O)OC,7.2,1.0,0.05,10.1021/jacs.8b00187,IE
22896,12495,CCOC(=O)[C@](N)(CC)[C@H](C=C)c1ccccc1,9.1,1.0,0.05,10.1021/jacs.8b00187,IE
